buying_price,maintenance_cost,doors,persons_capacity,luggage_boot,safety
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,-1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,-1.224744871391589,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,-1.224744871391589,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,0.0,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,0.0,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,0.0,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,1.224744871391589,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,-1.224744871391589,1.224744871391589,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,-1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,-1.224744871391589,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,-1.224744871391589,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,0.0,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,0.0,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,0.0,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,1.224744871391589,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,0.0,1.224744871391589,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,-1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,-1.224744871391589,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,-1.224744871391589,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,0.0,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,0.0,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,0.0,1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,1.224744871391589,0.0
1.3416407864998738,1.3416407864998738,-1.3416407864998738,1.224744871391589,1.224744871391589,1.224744871391589
1.3416407864998738,1.3416407864998738,-0.4472135954999579,-1.224744871391589,-1.224744871391589,-1.224744871391589
1.3416407864998738,1.3416407864998738,-0.4472135954999579,-1.224744871391589,-1.224744871391589,0.0
